comunidad_autonoma,provincia,codigo,fecha_inicio,fecha_fin,fecha_publicacion_oficial,ambito,porcentaje_afectado,porcentaje,personas,hora,nivel_educacion
castilla_la_mancha,,AF.16,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,300.0,,
castilla_la_mancha,,AF.16,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,AF.4,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,,,
castilla_la_mancha,,AF.5,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,AF.5,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,AF.7,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,AF.9,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CD.10,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,1000.0,,
castilla_la_mancha,,CD.13,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,,,
castilla_la_mancha,,CD.14,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CD.6,2020-06-21 00:00:00,2020-11-05 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CD.6,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,CD.9,2020-06-21 00:00:00,2020-11-05 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CD.9,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,300.0,,
castilla_la_mancha,,CE.2,2020-06-21 00:00:00,2020-10-30 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CE.3,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,CE.4,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,50.0,,
castilla_la_mancha,,CE.5,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CE.7,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,,,
castilla_la_mancha,,CO.10,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,CO.8,2020-06-21 00:00:00,2020-11-05 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,ED.4,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,ED.4,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,ON.3,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,,,,
castilla_la_mancha,,ON.4,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,ON.7,2020-06-21 00:00:00,2020-07-15 00:00:00,2020-06-24 00:00:00,autonomico,,,,,
castilla_la_mancha,,RH.7,2020-06-21 00:00:00,2021-01-19 00:00:00,2020-06-24 00:00:00,autonomico,,75.0,,,
castilla_la_mancha,,RH.9,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,RS.1,2020-06-21 00:00:00,2020-08-23 00:00:00,2020-06-24 00:00:00,autonomico,,,25.0,,
castilla_la_mancha,,LA.3,2020-07-03 00:00:00,2021-01-19 00:00:00,2020-07-02 00:00:00,autonomico,,75.0,,,
